0,0.0,0.0,-0.0234375,0.015277777777777777,-0.04453125,0.03194444444444444,-0.06015625,0.05,-0.06875,0.06111111111111111,-0.0671875,0.07083333333333333,-0.05546875,0.06944444444444445,-0.0421875,0.07222222222222222,-0.02265625,0.075,0.0,0.075,0.02109375,0.07361111111111111,0.0421875,0.0763888888888889,0.05859375,0.075,0.0703125,0.07916666666666666,0.07734375,0.07916666666666666,0.08359375,0.07916666666666666
0,0.0,0.0,-0.01640625,0.018055555555555554,-0.028125,0.03611111111111111,-0.03125,0.04861111111111111,-0.02734375,0.058333333333333334,-0.015625,0.06666666666666667,0.00234375,0.06944444444444445,0.0203125,0.06944444444444445,0.04296875,0.07361111111111111,0.06484375,0.075,0.0875,0.07916666666666666,0.10390625,0.08472222222222223,0.11640625,0.0875,0.12421875,0.08611111111111111,0.1296875,0.0875,0.13125,0.08611111111111111
0,0.0,0.0,-0.01171875,-0.019444444444444445,-0.02421875,-0.034722222222222224,-0.0328125,-0.04583333333333333,-0.0421875,-0.05416666666666667,-0.04609375,-0.05694444444444444,-0.04921875,-0.05555555555555555,-0.04765625,-0.05416666666666667,-0.04921875,-0.04861111111111111,-0.046875,-0.044444444444444446,-0.04453125,-0.03888888888888889,-0.0421875,-0.0375,-0.03984375,-0.03333333333333333,-0.0390625,-0.03194444444444444,-0.03828125,-0.027777777777777776,-0.0375,-0.029166666666666667
0,0.0,0.0,0.00078125,0.005555555555555556,0.00390625,0.002777777777777778,0.01171875,0.001388888888888889,0.02421875,0.001388888888888889,0.04140625,-0.002777777777777778,0.0625,0.004166666666666667,0.08671875,0.005555555555555556,0.1078125,0.016666666666666666,0.1265625,0.022222222222222223,0.13984375,0.041666666666666664,0.14453125,0.05416666666666667,0.14453125,0.06805555555555555,0.1359375,0.08055555555555556,0.11953125,0.09861111111111111,0.0984375,0.11944444444444445
0,0.0,0.0,0.0125,0.0,0.0296875,-0.004166666666666667,0.05078125,0.002777777777777778,0.075,0.004166666666666667,0.09609375,0.015277777777777777,0.11484375,0.020833333333333332,0.128125,0.04027777777777778,0.1328125,0.05277777777777778,0.1328125,0.06666666666666667,0.12421875,0.07916666666666666,0.1078125,0.09722222222222222,0.08671875,0.11805555555555555,0.0640625,0.1375,0.04140625,0.15833333333333333,0.02109375,0.17916666666666667
0,0.0,0.0,0.02109375,0.006944444444444444,0.0453125,0.008333333333333333,0.06640625,0.019444444444444445,0.08515625,0.025,0.0984375,0.044444444444444446,0.103125,0.05694444444444444,0.103125,0.07083333333333333,0.09453125,0.08333333333333333,0.078125,0.10138888888888889,0.05703125,0.12222222222222222,0.034375,0.14166666666666666,0.01171875,0.1625,-0.00859375,0.18333333333333332,-0.0265625,0.20277777777777778,-0.03828125,0.21944444444444444
0,0.0,0.0,0.01875,0.005555555555555556,0.03203125,0.025,0.03671875,0.0375,0.03671875,0.05138888888888889,0.028125,0.06388888888888888,0.01171875,0.08194444444444444,-0.009375,0.10277777777777777,-0.03203125,0.12222222222222222,-0.0546875,0.14305555555555555,-0.075,0.1638888888888889,-0.09296875,0.18333333333333332,-0.1046875,0.2,-0.10703125,0.20972222222222223,-0.09453125,0.21666666666666667,-0.078125,0.21666666666666667
0,0.0,0.0,0.0046875,0.0125,0.0046875,0.02638888888888889,-0.00390625,0.03888888888888889,-0.0203125,0.05694444444444444,-0.04140625,0.07777777777777778,-0.0640625,0.09722222222222222,-0.08671875,0.11805555555555555,-0.10703125,0.1388888888888889,-0.125,0.15833333333333333,-0.13671875,0.175,-0.1390625,0.18472222222222223,-0.1265625,0.19166666666666668,-0.11015625,0.19166666666666668,-0.0890625,0.19166666666666668,-0.06875,0.19305555555555556
0,0.0,0.0,-0.01640625,0.018055555555555554,-0.0375,0.03888888888888889,-0.06015625,0.058333333333333334,-0.0828125,0.07916666666666666,-0.103125,0.1,-0.12109375,0.11944444444444445,-0.1328125,0.1361111111111111,-0.13515625,0.14583333333333334,-0.12265625,0.1527777777777778,-0.10625,0.1527777777777778,-0.08515625,0.1527777777777778,-0.06484375,0.15416666666666667,-0.0421875,0.15416666666666667,-0.01875,0.15416666666666667,0.00078125,0.15833333333333333
0,0.0,0.0,-0.0296875,0.020833333333333332,-0.0609375,0.04583333333333333,-0.096875,0.07777777777777778,-0.13125,0.1125,-0.15703125,0.14166666666666666,-0.17421875,0.16527777777777777,-0.18125,0.18472222222222223,-0.1734375,0.19583333333333333,-0.15625,0.1986111111111111,-0.134375,0.2013888888888889,-0.10625,0.19722222222222222,-0.075,0.2,-0.04296875,0.2013888888888889,-0.0171875,0.20694444444444443,0.00546875,0.20972222222222223
