0,0.0,0.0,-0.30303030303030304,-0.16017316017316016,-0.5194805194805194,-0.47619047619047616,-0.5844155844155844,-0.7792207792207793,-0.5151515151515151,-1.0,-0.3203463203463203,-0.6493506493506493,-0.36796536796536794,-0.8398268398268398,-0.3203463203463203,-0.6623376623376623,-0.2683982683982684,-0.4935064935064935,-0.13852813852813853,-0.645021645021645,-0.19913419913419914,-0.8441558441558441,-0.17316017316017315,-0.5930735930735931,-0.12987012987012986,-0.3852813852813853,0.03896103896103896,-0.6233766233766234,-0.021645021645021644,-0.8008658008658008,-0.025974025974025976,-0.5281385281385281,-0.008658008658008658,-0.3116883116883117,0.22510822510822512,-0.5844155844155844,0.13852813852813853,-0.7359307359307359,0.1038961038961039,-0.5541125541125541,0.1038961038961039,-0.3939393939393939
0,0.0,0.0,-0.296137339055794,-0.1630901287553648,-0.5107296137339056,-0.48068669527896996,-0.575107296137339,-0.7811158798283262,-0.5064377682403434,-1.0,-0.3133047210300429,-0.6523605150214592,-0.3605150214592275,-0.8412017167381974,-0.3218884120171674,-0.6738197424892703,-0.27467811158798283,-0.5021459227467812,-0.13304721030042918,-0.648068669527897,-0.19742489270386265,-0.8497854077253219,-0.1759656652360515,-0.6094420600858369,-0.14163090128755365,-0.39914163090128757,0.04291845493562232,-0.6266094420600858,-0.02145922746781116,-0.7982832618025751,-0.030042918454935622,-0.5321888412017167,-0.017167381974248927,-0.31759656652360513,0.2317596566523605,-0.5879828326180258,0.13733905579399142,-0.7381974248927039,0.10300429184549356,-0.5622317596566524,0.10300429184549356,-0.39914163090128757
0,0.0,0.0,-0.30042918454935624,-0.1630901287553648,-0.5150214592274678,-0.47639484978540775,-0.5793991416309013,-0.7811158798283262,-0.5107296137339056,-1.0,-0.3133047210300429,-0.6609442060085837,-0.3605150214592275,-0.8454935622317596,-0.3261802575107296,-0.6738197424892703,-0.2832618025751073,-0.49356223175965663,-0.13304721030042918,-0.6566523605150214,-0.19742489270386265,-0.8583690987124464,-0.18025751072961374,-0.6137339055793991,-0.15021459227467812,-0.4034334763948498,0.04291845493562232,-0.630901287553648,-0.02145922746781116,-0.7982832618025751,-0.034334763948497854,-0.5321888412017167,-0.02575107296137339,-0.31759656652360513,0.2317596566523605,-0.5879828326180258,0.13733905579399142,-0.7424892703862661,0.10300429184549356,-0.5622317596566524,0.10300429184549356,-0.4034334763948498
0,0.0,0.0,-0.2905982905982906,-0.17094017094017094,-0.5042735042735043,-0.48717948717948717,-0.5641025641025641,-0.782051282051282,-0.5,-1.0,-0.29914529914529914,-0.6666666666666666,-0.3504273504273504,-0.8504273504273504,-0.3162393162393162,-0.6709401709401709,-0.2777777777777778,-0.49145299145299143,-0.11965811965811966,-0.6623931623931624,-0.19230769230769232,-0.8589743589743589,-0.1752136752136752,-0.6153846153846154,-0.1452991452991453,-0.4017094017094017,0.05555555555555555,-0.6367521367521367,-0.017094017094017096,-0.7991452991452992,-0.029914529914529916,-0.5299145299145299,-0.021367521367521368,-0.31196581196581197,0.24358974358974358,-0.5897435897435898,0.1452991452991453,-0.7393162393162394,0.10683760683760683,-0.5641025641025641,0.10256410256410256,-0.4017094017094017
0,0.0,0.0,-0.296137339055794,-0.18025751072961374,-0.5064377682403434,-0.49356223175965663,-0.5665236051502146,-0.7811158798283262,-0.5021459227467812,-1.0,-0.30472103004291845,-0.6738197424892703,-0.3605150214592275,-0.8497854077253219,-0.3218884120171674,-0.6695278969957081,-0.2832618025751073,-0.48497854077253216,-0.12446351931330472,-0.6695278969957081,-0.19742489270386265,-0.8626609442060086,-0.18025751072961374,-0.6180257510729614,-0.15021459227467812,-0.39914163090128757,0.055793991416309016,-0.6394849785407726,-0.02145922746781116,-0.7982832618025751,-0.030042918454935622,-0.5278969957081545,-0.02575107296137339,-0.3133047210300429,0.2446351931330472,-0.592274678111588,0.14163090128755365,-0.7424892703862661,0.1072961373390558,-0.5622317596566524,0.10300429184549356,-0.39914163090128757
0,0.0,0.0,-0.2918454935622318,-0.18025751072961374,-0.5064377682403434,-0.49356223175965663,-0.5708154506437768,-0.7811158798283262,-0.5021459227467812,-1.0,-0.30042918454935624,-0.6781115879828327,-0.3605150214592275,-0.8497854077253219,-0.3261802575107296,-0.6652360515021459,-0.2832618025751073,-0.48068669527896996,-0.12017167381974249,-0.6738197424892703,-0.19742489270386265,-0.8583690987124464,-0.1759656652360515,-0.6094420600858369,-0.1459227467811159,-0.3905579399141631,0.055793991416309016,-0.6437768240343348,-0.02145922746781116,-0.7982832618025751,-0.030042918454935622,-0.5278969957081545,-0.02145922746781116,-0.3090128755364807,0.24034334763948498,-0.592274678111588,0.14163090128755365,-0.7424892703862661,0.1072961373390558,-0.5579399141630901,0.1072961373390558,-0.3948497854077253
0,0.0,0.0,-0.29004329004329005,-0.1774891774891775,-0.5064935064935064,-0.4935064935064935,-0.5714285714285714,-0.7835497835497836,-0.5021645021645021,-1.0,-0.2987012987012987,-0.683982683982684,-0.3593073593073593,-0.8571428571428571,-0.329004329004329,-0.6666666666666666,-0.29004329004329005,-0.47619047619047616,-0.11688311688311688,-0.6796536796536796,-0.19913419913419914,-0.8658008658008658,-0.18181818181818182,-0.6103896103896104,-0.15151515151515152,-0.38961038961038963,0.06493506493506493,-0.6493506493506493,-0.021645021645021644,-0.8008658008658008,-0.030303030303030304,-0.5238095238095238,-0.021645021645021644,-0.30303030303030304,0.24675324675324675,-0.5974025974025974,0.14285714285714285,-0.7445887445887446,0.10822510822510822,-0.5584415584415584,0.10822510822510822,-0.3939393939393939
0,0.0,0.0,-0.28879310344827586,-0.1810344827586207,-0.5043103448275862,-0.4956896551724138,-0.5603448275862069,-0.7844827586206896,-0.4870689655172414,-1.0,-0.28448275862068967,-0.6896551724137931,-0.34913793103448276,-0.8491379310344828,-0.3232758620689655,-0.6594827586206896,-0.28879310344827586,-0.4698275862068966,-0.10344827586206896,-0.6810344827586207,-0.1939655172413793,-0.8620689655172413,-0.1810344827586207,-0.603448275862069,-0.15086206896551724,-0.38362068965517243,0.07327586206896551,-0.6508620689655172,-0.017241379310344827,-0.8017241379310345,-0.03017241379310345,-0.521551724137931,-0.021551724137931036,-0.2974137931034483,0.25862068965517243,-0.5948275862068966,0.14655172413793102,-0.7413793103448276,0.10775862068965517,-0.5517241379310345,0.10775862068965517,-0.3922413793103448
0,0.0,0.0,-0.2832618025751073,-0.17167381974248927,-0.5021459227467812,-0.49356223175965663,-0.5622317596566524,-0.7811158798283262,-0.49356223175965663,-1.0,-0.27896995708154504,-0.703862660944206,-0.34763948497854075,-0.8583690987124464,-0.3261802575107296,-0.6566523605150214,-0.296137339055794,-0.4592274678111588,-0.09871244635193133,-0.6952789699570815,-0.1888412017167382,-0.8755364806866953,-0.18454935622317598,-0.6051502145922747,-0.15879828326180256,-0.38197424892703863,0.08583690987124463,-0.6609442060085837,-0.008583690987124463,-0.8111587982832618,-0.030042918454935622,-0.5236051502145923,-0.02575107296137339,-0.30042918454935624,0.2703862660944206,-0.6008583690987125,0.15450643776824036,-0.7424892703862661,0.11158798283261803,-0.5450643776824035,0.11158798283261803,-0.38626609442060084
0,0.0,0.0,-0.2875536480686695,-0.17167381974248927,-0.5064377682403434,-0.49356223175965663,-0.5665236051502146,-0.7811158798283262,-0.4978540772532189,-1.0,-0.2832618025751073,-0.7081545064377682,-0.351931330472103,-0.8626609442060086,-0.33047210300429186,-0.6566523605150214,-0.296137339055794,-0.45493562231759654,-0.09871244635193133,-0.6995708154506438,-0.19313304721030042,-0.871244635193133,-0.18454935622317598,-0.6008583690987125,-0.15879828326180256,-0.3776824034334764,0.08583690987124463,-0.6652360515021459,-0.012875536480686695,-0.8111587982832618,-0.030042918454935622,-0.51931330472103,-0.02575107296137339,-0.296137339055794,0.2703862660944206,-0.6051502145922747,0.15021459227467812,-0.7424892703862661,0.1072961373390558,-0.5450643776824035,0.1072961373390558,-0.38626609442060084
